5,1,1673.644775390625,776.5679931640625,-1,-1,1,-1,-1,-1
5,2,415.6015625,870.4593505859375,-1,-1,1,-1,-1,-1
6,1,1722.214599609375,777.313720703125,-1,-1,1,-1,-1,-1
7,1,1766.692138671875,784.0460205078125,-1,-1,1,-1,-1,-1
9,2,599.4617919921875,777.8524169921875,-1,-1,1,-1,-1,-1
14,2,779.087158203125,898.1456298828125,-1,-1,1,-1,-1,-1
16,2,856.9681396484375,904.0181884765625,-1,-1,1,-1,-1,-1
18,2,949.602783203125,907.2313232421875,-1,-1,1,-1,-1,-1
20,2,1048.3297119140625,911.9138793945312,-1,-1,1,-1,-1,-1
21,2,1097.902099609375,913.3573608398438,-1,-1,1,-1,-1,-1
23,2,1198.11669921875,919.4739379882812,-1,-1,1,-1,-1,-1
24,2,1254.1162109375,919.7923583984375,-1,-1,1,-1,-1,-1
25,2,1309.91455078125,921.3604736328125,-1,-1,1,-1,-1,-1
35,3,1020.6468505859375,804.6737060546875,-1,-1,1,-1,-1,-1
36,3,1062.9820556640625,805.025390625,-1,-1,1,-1,-1,-1
37,3,1105.095458984375,805.5270385742188,-1,-1,1,-1,-1,-1
38,3,1147.901123046875,799.57275390625,-1,-1,1,-1,-1,-1
39,3,1190.014404296875,804.75244140625,-1,-1,1,-1,-1,-1
42,3,1324.783935546875,800.4970092773438,-1,-1,1,-1,-1,-1
43,3,1381.963134765625,805.1800537109375,-1,-1,1,-1,-1,-1
44,3,1425.8397216796875,806.5562744140625,-1,-1,1,-1,-1,-1
45,3,1474.77880859375,811.6634521484375,-1,-1,1,-1,-1,-1
46,3,1524.798583984375,813.0903930664062,-1,-1,1,-1,-1,-1
47,3,1567.443359375,813.5626831054688,-1,-1,1,-1,-1,-1
48,3,1617.047119140625,818.58642578125,-1,-1,1,-1,-1,-1
49,3,1674.155029296875,820.2352294921875,-1,-1,1,-1,-1,-1
49,4,365.7458801269531,626.318359375,-1,-1,1,-1,-1,-1
59,4,479.62139892578125,620.3118896484375,-1,-1,1,-1,-1,-1
99,4,1375.724853515625,687.0242919921875,-1,-1,1,-1,-1,-1
120,5,571.89111328125,677.8919067382812,-1,-1,1,-1,-1,-1
